,Perimeter,Eccentricity,Convex_Area,Major_Axis_Length,Minor_Axis_Length,Number_of_pixels,ratio_of_reagion,outcome
560,502903991699219.0,0.916264176368713,15000.0,217.195007324219,87.0027847290039,1468,0.580857038497925,0
561,405739013671875.0,0.880480408668518,10709.0,168.938522338867,80.0907974243164,10561,0.602246820926666,1
562,435705993652344.0,0.893758177757263,11895.0,182.751892089844,81.9731979370117,11665,0.645902574062347,1
563,509760986328125.0,0.889644384384155,15975.0,210.278076171875,96.0243301391602,15613,0.572596907615662,0
564,432623992919922.0,0.863268494606018,12318.0,175.89680480957,88.7830429077148,12062,0.615910947322845,1
565,512137023925781.0,0.928851068019867,15147.0,227.416259765625,84.2471084594727,14944,0.812350511550903,0
566,441859985351563.0,0.900622606277466,12109.0,186.997772216797,81.2696151733398,11771,0.619265556335449,0
567,497102996826172.0,0.899460911750793,15049.0,208.436462402344,91.0869903564453,14674,0.682289481163025,0
568,489915985107422.0,0.921659648418427,14130.0,213.376419067383,82.7899169921875,13785,0.796636641025543,0
569,409625.0,0.877139985561371,10753.0,167.988204956055,80.6737747192383,10534,0.609606504440308,1
570,486122009277344.0,0.924963653087616,13661.0,213.112075805664,80.9944381713867,13391,0.520240843296051,0
571,434891998291016.0,0.877569437026978,12005.0,178.229690551758,85.4521484375,11699,0.588925242424011,1
572,457739013671875.0,0.914350748062134,12347.0,196.44206237793,79.5439376831055,12068,0.599503219127655,0
573,496611999511719.0,0.913542807102203,14389.0,211.564987182617,86.052490234375,14038,0.540172398090363,0
574,414402008056641.0,0.884429395198822,10874.0,171.142730712891,79.8678588867188,10611,0.713920474052429,1
575,374402008056641.0,0.872642278671265,8866.0,151.822143554688,74.1438522338867,8652,0.609124183654785,1
576,436128997802734.0,0.866916477680206,12210.0,176.120864868164,87.7880554199219,11866,0.616223514080048,1
577,408704010009766.0,0.870075523853302,10911.0,167.52409362793,82.5757141113281,10693,0.740922927856445,1
578,430492004394531.0,0.851918876171112,11963.0,170.79736328125,89.4421005249023,11739,0.582580626010895,1
579,447846008300781.0,0.8904749751091,12616.0,186.680145263672,84.9454803466797,12258,0.705455780029297,1
580,414334991455078.0,0.876540958881378,10882.0,169.646896362305,81.6556777954102,1075,0.77348268032074,1
581,416535003662109.0,0.870236873626709,11384.0,171.002990722656,84.2417984008789,1121,0.757643401622772,1
582,505248992919922.0,0.915735006332397,14991.0,215.934387207031,86.7587203979492,14601,0.668543934822083,0
583,476697998046875.0,0.902817904949188,13383.0,198.896926879883,85.5302734375,13039,0.551798582077026,0
584,405618988037109.0,0.815599858760834,11639.0,159.570266723633,92.329963684082,11455,0.776189208030701,1
585,420231994628906.0,0.888903319835663,11027.0,174.589157104492,79.978385925293,10811,0.683807730674744,1
586,518643981933594.0,0.917449176311493,15469.0,221.709106445313,88.207633972168,15136,0.529712319374084,0
587,502553009033203.0,0.905211508274078,15491.0,213.895614624023,90.8973770141602,15140,0.75821316242218,0
588,424963012695313.0,0.869535565376282,11735.0,172.695617675781,85.2892379760742,11415,0.691315412521362,1
589,421488006591797.0,0.885842025279999,11021.0,172.779373168945,80.1673812866211,10735,0.780954480171204,1
590,500860992431641.0,0.87675553560257,16127.0,205.467239379883,98.816650390625,15786,0.610913336277008,0
591,406661010742188.0,0.888959586620331,10331.0,169.068023681641,77.4307250976563,10088,0.675958216190338,1
592,414859008789063.0,0.856328904628754,11342.0,165.832138061523,85.6408309936523,11024,0.635023057460785,1
593,433092010498047.0,0.874051213264465,12249.0,177.814239501953,86.3881759643555,11972,0.714405059814453,1
594,420910003662109.0,0.863753318786621,11363.0,169.350463867188,85.3382186889648,11161,0.680548787117004,1
595,405578002929688.0,0.888861179351807,10588.0,170.561065673828,78.1470794677734,10427,0.676068186759949,1
596,434407989501953.0,0.881044566631317,12336.0,181.746078491211,85.9719467163086,12184,0.728708148002625,1
597,489433013916016.0,0.89926153421402,14839.0,206.787887573242,90.4513626098633,14571,0.605510294437408,0
598,411139007568359.0,0.890994310379028,10636.0,171.527328491211,77.8758926391602,10386,0.591963529586792,1
599,404544006347656.0,0.895291864871979,9855.0,166.900756835938,74.350959777832,9577,0.612261831760406,1
600,410940002441406.0,0.880592942237854,11132.0,171.746139526367,81.3859405517578,10928,0.611185669898987,1
601,422684997558594.0,0.882154703140259,11475.0,175.853057861328,82.819709777832,11327,0.59631484746933,1
602,474218994140625.0,0.884840369224548,13871.0,194.612762451172,90.6689758300781,13562,0.713338971138,0
603,443613006591797.0,0.860440969467163,12712.0,177.423629760742,90.4062347412109,12343,0.662960588932037,1
604,418954010009766.0,0.872724831104279,11501.0,172.089904785156,84.0164260864258,11302,0.620035111904144,1
605,496035003662109.0,0.91362738609314,14448.0,211.375518798828,85.9352645874023,14060,0.672598540782928,0
606,415751007080078.0,0.89445286989212,10514.0,172.332870483398,77.0607452392578,10296,0.610893547534943,1
607,42831201171875.0,0.862702906131744,11836.0,172.371475219727,87.1701736450195,11639,0.706936359405518,1
608,441023010253906.0,0.884818315505981,12372.0,182.752807617188,85.1511459350586,1204,0.747408270835876,0
609,459680999755859.0,0.888266682624817,13167.0,190.302597045898,87.4113388061523,12822,0.655923902988434,1
610,460867004394531.0,0.891403615474701,13211.0,191.517700195313,86.7977905273438,1296,0.588235318660736,1
611,42243798828125.0,0.861659348011017,11628.0,169.984558105469,86.2649612426758,11323,0.603121340274811,1
612,432183990478516.0,0.836663901805878,12785.0,171.48469543457,93.9250259399414,12593,0.663767635822296,1
613,469298004150391.0,0.914964497089386,13152.0,202.165405273438,81.580680847168,12798,0.780365824699402,0
614,476091003417969.0,0.892051517963409,13583.0,195.304779052734,88.2648239135742,13258,0.575434029102325,1
615,414278015136719.0,0.85505348443985,11183.0,164.704406738281,85.4057846069336,1087,0.66159462928772,1
616,435261993408203.0,0.851951837539673,12168.0,171.845184326172,89.9816055297852,11919,0.611230790615082,1
617,487220001220703.0,0.88754802942276,14776.0,201.294692993164,92.7395248413086,14451,0.647272229194641,0
618,469177001953125.0,0.878916919231415,13747.0,190.813323974609,91.0131530761719,1338,0.619616568088531,0
619,488582000732422.0,0.908089280128479,14271.0,207.265182495117,86.7977981567383,14020,0.553909361362457,0
620,373683013916016.0,0.882224798202515,8787.0,153.579605102539,72.3096466064453,8604,0.602563202381134,1
621,419533996582031.0,0.875424861907959,11253.0,171.95231628418,83.113883972168,10985,0.58605420589447,1
622,419994995117188.0,0.882074177265167,11147.0,172.931091308594,81.4696655273438,10955,0.614586234092712,1
623,428147003173828.0,0.832763135433197,12680.0,170.296127319336,94.2809448242188,12483,0.73737370967865,1
624,453602996826172.0,0.897498190402985,12605.0,190.128616333008,83.8501663208008,12382,0.638313233852386,1
625,429174011230469.0,0.880629062652588,11739.0,176.478302001953,83.6165390014648,11479,0.61961567401886,1
626,446407012939453.0,0.901260375976563,12125.0,189.055465698242,81.9135437011719,11891,0.551914572715759,1
627,432769012451172.0,0.933059334754944,10205.0,188.187683105469,67.6953430175781,998,0.611680448055267,0
628,431115997314453.0,0.871592462062836,11911.0,174.736831665039,85.6614379882813,11545,0.652997732162476,1
629,480322998046875.0,0.88339900970459,14780.0,199.118438720703,93.3112030029297,14418,0.758522748947144,0
630,509274993896484.0,0.91087007522583,15372.0,215.963195800781,89.1265487670898,14850,0.79941862821579,0
631,435085998535156.0,0.867946565151215,12354.0,177.585800170898,88.199333190918,12164,0.710223615169525,1
632,438024993896484.0,0.862430989742279,12586.0,177.279220581055,89.734260559082,12345,0.621413469314575,1
633,464132995605469.0,0.895699977874756,13486.0,196.242309570313,87.2608947753906,1338,0.597521543502808,1
634,404984985351563.0,0.869147956371307,10701.0,165.205612182617,81.7027816772461,10443,0.618954479694366,1
635,416259002685547.0,0.871394991874695,10985.0,168.601196289063,82.7127304077148,10796,0.598182618618011,1
636,451055999755859.0,0.861967265605927,13120.0,180.344345092773,91.4280853271484,12647,0.658595025539398,1
637,454859008789063.0,0.892250657081604,13082.0,191.586151123047,86.508903503418,12868,0.786744952201843,1
638,396539001464844.0,0.861245334148407,10478.0,161.233413696289,81.9371032714844,10309,0.707549750804901,1
639,482298004150391.0,0.909931719303131,14000.0,206.714752197266,85.7366180419922,13811,0.555931270122528,0
640,439154998779297.0,0.830260396003723,12858.0,171.123901367188,95.3803100585938,12581,0.695736348628998,1
641,490278991699219.0,0.921777307987213,14158.0,213.985687255859,82.9664840698242,13852,0.728324294090271,0
642,490700988769531.0,0.904419600963593,14519.0,206.926666259766,88.284049987793,14131,0.752930521965027,0
643,535338989257813.0,0.897857189178467,17371.0,224.087173461914,98.6626358032227,16990,0.600905418395996,0
644,445079010009766.0,0.864802718162537,12710.0,179.026138305664,89.8911285400391,12452,0.617965281009674,1
645,497550994873047.0,0.907401561737061,14926.0,211.080459594727,88.7096786499023,14572,0.626590967178345,0
646,458955993652344.0,0.847548127174377,13653.0,180.400817871094,95.742057800293,13387,0.632955074310303,1
647,426558990478516.0,0.893221199512482,11371.0,178.850006103516,80.4141006469727,11153,0.72838294506073,1
648,420872009277344.0,0.866066217422485,11580.0,170.854721069336,85.4152755737305,11359,0.617471218109131,1
649,387721008300781.0,0.907435417175293,9005.0,164.177703857422,68.986083984375,8813,0.737366139888763,1
650,430631011962891.0,0.865810036659241,12248.0,175.678649902344,87.9048309326172,11983,0.622267246246338,1
651,506820007324219.0,0.902778625488281,15516.0,212.436904907227,91.3702774047852,15065,0.724627196788788,0
652,436484008789063.0,0.848254680633545,12537.0,172.725219726563,91.4732818603516,12225,0.646107494831085,1
653,488953002929688.0,0.898435831069946,14856.0,206.69482421875,90.7606887817383,14549,0.582472562789917,0
654,399796997070313.0,0.867601752281189,10393.0,162.203964233398,80.6575012207031,10152,0.661281943321228,1
655,454438995361328.0,0.882584571838379,12943.0,186.893585205078,87.8686981201172,12730,0.666143357753754,1
656,486667999267578.0,0.887535810470581,14754.0,201.271957397461,92.733772277832,14434,0.625986635684967,0
657,502591003417969.0,0.890732407569885,15464.0,206.386581420898,93.8085021972656,15050,0.591216206550598,0
658,424398986816406.0,0.862841010093689,11838.0,171.817443847656,86.8495025634766,115,0.786593735218048,1
659,506821990966797.0,0.89426600933075,15629.0,209.189544677734,93.6198043823242,15189,0.674078047275543,0
660,405415985107422.0,0.873879432678223,10762.0,167.325942993164,81.3442840576172,10632,0.62317568063736,1
661,410721984863281.0,0.871803522109985,11079.0,168.797805786133,82.6865692138672,10878,0.689440965652466,1
662,398096984863281.0,0.871923446655273,10236.0,162.661865234375,79.6461181640625,10035,0.59806901216507,1
663,443260986328125.0,0.884541511535645,12024.0,179.814193725586,83.8764038085938,11658,0.593101322650909,1
664,409191009521484.0,0.879760682582855,10780.0,169.171157836914,80.4268112182617,1064,0.784319519996643,1
665,460819000244141.0,0.877725601196289,13379.0,187.396301269531,89.7934799194336,1305,0.595999240875244,1
666,513262023925781.0,0.911396920681,15775.0,220.039077758789,90.5523376464844,15452,0.781193137168884,0
667,445692993164063.0,0.876468062400818,12787.0,183.269256591797,88.2368240356445,12605,0.61758941411972,1
668,508785003662109.0,0.912404119968414,15599.0,219.262298583984,89.7419662475586,15336,0.580008327960968,0
669,480835998535156.0,0.889067053794861,14266.0,197.005874633789,90.1847457885742,13777,0.632639944553375,0
670,40872900390625.0,0.867490112781525,10785.0,165.559371948242,82.3582458496094,10499,0.661312699317932,1
671,476321014404297.0,0.873146414756775,14664.0,194.859756469727,94.9859466552734,14414,0.663872539997101,1
672,498102996826172.0,0.913394451141357,14907.0,214.654296875,87.3805465698242,14654,0.803751647472382,0
673,412238006591797.0,0.852717518806458,11354.0,165.433944702148,86.4181060791016,11075,0.632134675979614,1
674,460178985595703.0,0.88927561044693,12849.0,187.736587524414,85.8654174804688,1247,0.582460939884186,1
675,496946014404297.0,0.914988398551941,14678.0,213.544021606445,86.160774230957,14349,0.666837096214294,0
676,469835998535156.0,0.906244874000549,13382.0,199.559982299805,84.364616394043,13064,0.656416416168213,0
677,457191009521484.0,0.901975810527802,13023.0,195.700393676758,84.5007934570313,12863,0.808586895465851,0
678,4399169921875.0,0.878090739250183,12495.0,181.70637512207,86.9454345703125,12272,0.64117032289505,1
679,425013000488281.0,0.896658301353455,11414.0,180.234283447266,79.7939147949219,11226,0.713078856468201,1
680,499088012695313.0,0.917558193206787,14559.0,214.402526855469,85.2467651367188,14274,0.656728804111481,0
681,448114990234375.0,0.865527629852295,13200.0,182.627868652344,91.4712142944336,13002,0.605814933776855,1
682,447226989746094.0,0.890458822250366,12373.0,184.914642333984,84.1479721069336,12025,0.647027194499969,1
683,478247009277344.0,0.909403026103973,13732.0,204.718505859375,85.1457138061523,13467,0.547773003578186,0
684,506915985107422.0,0.909693717956543,15086.0,214.105529785156,88.913703918457,14695,0.546607673168182,0
685,49706298828125.0,0.910138487815857,14805.0,212.045669555664,87.8514175415039,14431,0.648642599582672,0
686,419653991699219.0,0.871202349662781,11232.0,169.51708984375,83.2200164794922,1093,0.697836637496948,1
687,415773986816406.0,0.879827201366425,10789.0,169.772064208984,80.6915969848633,10462,0.745847284793854,1
688,458529998779297.0,0.872525453567505,13710.0,189.111404418945,92.3939056396484,1354,0.799952745437622,0
689,428709991455078.0,0.877882599830627,11754.0,175.936080932617,84.2515563964844,11518,0.660397887229919,1
690,426221984863281.0,0.912382125854492,10621.0,180.043197631836,73.6987991333008,10297,0.564528524875641,1
691,484276000976563.0,0.892241477966309,14356.0,199.013488769531,89.8662490844727,13816,0.642455220222473,0
692,418851989746094.0,0.880315601825714,11069.0,172.206771850586,81.6929016113281,10846,0.682739496231079,1
693,463808990478516.0,0.925399303436279,12138.0,201.650695800781,76.4243087768555,1183,0.549487888813019,0
694,495838989257813.0,0.888225197792053,15517.0,206.332885742188,94.7910308837891,15285,0.668869256973267,0
695,436606994628906.0,0.88843309879303,11778.0,180.069900512695,82.6531829833984,11385,0.759759783744812,1
696,451860992431641.0,0.870111048221588,12620.0,180.865859985352,89.1407852172852,12366,0.586622416973114,1
697,465179992675781.0,0.888120710849762,13345.0,191.296646118164,87.9218978881836,13002,0.735740125179291,1
698,488967987060547.0,0.897285401821136,14475.0,203.390655517578,89.7869873046875,14136,0.592058956623077,0
699,423329010009766.0,0.886284828186035,10881.0,172.112762451172,79.71240234375,10613,0.58696973323822,1
700,415885986328125.0,0.862795352935791,11512.0,169.723617553711,85.8043518066406,11322,0.6142578125,1
701,435753997802734.0,0.855802178382874,12308.0,173.269592285156,89.6329116821289,11926,0.753189325332642,1
702,463368988037109.0,0.905474483966827,12907.0,195.757629394531,83.0796661376953,12593,0.697750449180603,0
703,461519012451172.0,0.890304327011108,13408.0,192.88508605957,87.8333129882813,1321,0.6349076628685,0
704,441380004882813.0,0.842587351799011,13066.0,174.737518310547,94.1065979003906,12735,0.697426080703735,1
705,475049987792969.0,0.902546107769012,13888.0,200.999420166016,86.5489959716797,13576,0.583286762237549,0
706,484342010498047.0,0.884136259555817,14224.0,195.284942626953,91.2428131103516,13742,0.672407865524292,1
707,432438995361328.0,0.85530012845993,12238.0,172.424942016602,89.3390350341797,11983,0.700842201709747,1
708,506506988525391.0,0.912619054317474,15346.0,217.938293457031,89.095588684082,15094,0.66855651140213,0
709,411574005126953.0,0.851579606533051,11289.0,164.911361694336,86.4507141113281,10982,0.703793883323669,1
710,496776000976563.0,0.896002769470215,15116.0,206.127151489258,91.5304412841797,14563,0.591054856777191,0
711,439341003417969.0,0.886467456817627,12468.0,184.300018310547,85.2923736572266,1233,0.597465038299561,1
712,492975006103516.0,0.921415269374847,14070.0,213.909194946289,83.1207046508789,13683,0.76126629114151,0
713,444423004150391.0,0.880192935466766,12565.0,182.707244873047,86.7157974243164,12280,0.663389325141907,1
714,476352996826172.0,0.907848238945007,13894.0,204.185653686523,85.6148223876953,13662,0.674167275428772,0
715,453980010986328.0,0.916011452674866,12134.0,195.360046386719,78.3691024780273,11898,0.548042356967926,0
716,475447998046875.0,0.862029433250427,14795.0,192.19856262207,97.4174270629883,14528,0.62949001789093,0
717,431164001464844.0,0.907670795917511,11059.0,182.325119018555,76.5187301635742,10723,0.781275033950806,1
718,434804992675781.0,0.84512460231781,12716.0,173.392791748047,92.6904830932617,1244,0.680339097976685,1
719,458302001953125.0,0.906083106994629,12949.0,196.632781982422,83.1952819824219,12770,0.602870345115662,0
720,454545013427734.0,0.877748429775238,12939.0,185.123275756836,88.6965866088867,12714,0.622685849666595,1
721,499355010986328.0,0.90346622467041,15245.0,212.261978149414,90.9880752563477,14988,0.588688135147095,0
722,425955993652344.0,0.869922995567322,11776.0,173.273193359375,85.4561920166016,11502,0.637583136558533,1
723,469532012939453.0,0.880427718162537,13954.0,192.396041870117,91.2304153442383,13533,0.621606707572937,0
724,439824005126953.0,0.860997259616852,12566.0,176.582672119141,89.811637878418,12295,0.673477232456207,1
725,505726013183594.0,0.910974264144897,15313.0,214.954742431641,88.6609268188477,14842,0.544500708580017,0
726,474338012695313.0,0.883836567401886,14075.0,194.694625854492,91.0773315429688,13787,0.616178750991821,0
727,501765991210938.0,0.910080194473267,15070.0,213.7421875,88.5816421508789,14747,0.764410138130188,0
728,426727996826172.0,0.851997315883636,12085.0,170.871704101563,89.4592208862305,11865,0.641802370548248,1
729,494287994384766.0,0.882544815540314,15197.0,202.103149414063,95.0346221923828,14828,0.591794371604919,0
730,44014599609375.0,0.873854458332062,12587.0,180.836654663086,87.920539855957,12314,0.804836630821228,1
731,521077026367188.0,0.88420033454895,16781.0,213.102569580078,99.5418930053711,16401,0.726608216762543,0
732,4944169921875.0,0.893838822841644,15286.0,207.209915161133,92.910514831543,14969,0.639700829982758,0
733,410506011962891.0,0.886050879955292,10769.0,171.156173706055,79.3459548950195,10610,0.825103044509888,0
734,434341003417969.0,0.885791182518005,11788.0,178.928329467773,83.0377807617188,11539,0.708609700202942,1
735,444010009765625.0,0.863962531089783,12746.0,179.059509277344,90.1665115356445,12524,0.645666837692261,1
736,428992004394531.0,0.868594288825989,11690.0,172.281265258789,85.3694915771484,11355,0.614248633384705,1
737,485244995117188.0,0.905128479003906,14423.0,206.858276367188,87.9433441162109,14181,0.647830069065094,0
738,441242004394531.0,0.890951812267303,11967.0,182.595855712891,82.9163970947266,11757,0.601719617843628,1
739,420789001464844.0,0.84878933429718,11857.0,168.469711303711,89.0751953125,11626,0.636343717575073,1
740,492662994384766.0,0.871946752071381,15884.0,202.230163574219,99.0120468139648,1569,0.68102091550827,0
741,425391998291016.0,0.880458772182465,11686.0,177.015213012695,83.9269180297852,11530,0.808102071285248,1
742,435200988769531.0,0.890165984630585,11650.0,180.428497314453,82.2097930908203,11322,0.659405946731567,1
743,528120971679688.0,0.914801955223083,16524.0,226.874389648438,91.6351852416992,16194,0.552017986774445,0
744,505845001220703.0,0.912764847278595,14687.0,214.156600952148,87.4798431396484,14235,0.682570099830627,0
745,402178985595703.0,0.862821578979492,10338.0,160.386825561523,81.0769119262695,10015,0.694617867469788,1
746,402661987304688.0,0.888618767261505,10187.0,167.374954223633,76.7659606933594,9983,0.59692656993866,1
747,46343798828125.0,0.893493056297302,13263.0,192.967864990234,86.6574249267578,12885,0.589028596878052,1
748,411029998779297.0,0.857633888721466,10875.0,162.713607788086,83.6772308349609,10550,0.618695735931396,1
749,445614013671875.0,0.854222118854523,12789.0,175.629653930664,91.3113021850586,12387,0.65511953830719,1
750,468868988037109.0,0.890840828418732,13786.0,195.423385620117,88.7838897705078,13484,0.724012017250061,0
751,428704010009766.0,0.899013638496399,11169.0,179.578231811523,78.6410064697266,10993,0.568760335445404,1
752,407087005615234.0,0.855365514755249,10921.0,163.291748046875,84.5892028808594,10691,0.612103521823883,1
753,523914001464844.0,0.909836292266846,16404.0,223.0234375,92.5474395751953,16037,0.801048934459686,0
754,429244995117188.0,0.877035140991211,11938.0,177.578140258789,85.3131866455078,1177,0.592499375343323,1
755,399575012207031.0,0.892333030700684,10012.0,167.365219116211,75.544921875,976,0.613836467266083,1
756,430587005615234.0,0.843845844268799,12460.0,171.624755859375,92.0913848876953,12161,0.688696324825287,1
757,502111999511719.0,0.899769425392151,14962.0,208.192443847656,90.848014831543,14551,0.558022677898407,0
758,438261993408203.0,0.920542478561401,11325.0,191.600875854492,74.8474349975586,11151,0.665969908237457,0
759,431739990234375.0,0.889963984489441,11627.0,179.467346191406,81.842643737793,11398,0.594017088413239,1
760,43481298828125.0,0.897635221481323,12004.0,185.704483032227,81.8472290039063,11867,0.681072056293488,1
761,43147900390625.0,0.898046493530273,11579.0,182.002410888672,80.0629577636719,11353,0.716639339923859,0
762,43131298828125.0,0.844614505767822,12679.0,172.898132324219,92.5653305053711,1252,0.808144807815552,1
763,412367004394531.0,0.866691768169403,11082.0,168.274505615234,83.9427337646484,10843,0.787436485290527,1
764,442052001953125.0,0.871289014816284,12607.0,180.372177124023,88.5213088989258,12293,0.602066814899445,1
765,505654998779297.0,0.92039966583252,14158.0,213.593627929688,83.5105895996094,13684,0.577627718448639,0
766,389294006347656.0,0.883453369140625,10021.0,164.07063293457,76.870231628418,9884,0.735964238643646,1
767,49156298828125.0,0.910854756832123,14596.0,211.297073364258,87.2080154418945,14368,0.624424159526825,0
768,445295013427734.0,0.875539302825928,12448.0,180.909469604492,87.4058532714844,12215,0.588107824325562,1
769,483640991210938.0,0.875428557395935,14932.0,196.650817871094,95.0506820678711,14534,0.649651348590851,0
770,527349975585938.0,0.916451156139374,16288.0,226.893005371094,90.7904663085938,15907,0.573845624923706,0
771,499981994628906.0,0.887577712535858,15950.0,209.394195556641,96.459114074707,15742,0.756608664989471,0
772,424575012207031.0,0.890106558799744,11152.0,175.606887817383,80.0332641601563,10877,0.61598140001297,1
773,498361999511719.0,0.889605760574341,15476.0,205.803100585938,93.9962768554688,15073,0.613921463489532,0
774,492545989990234.0,0.899553179740906,14620.0,205.026947021484,89.5580825805664,14232,0.715175867080688,0
775,455023986816406.0,0.910994410514832,12573.0,195.939346313477,80.8090591430664,12368,0.796907246112823,0
776,420412994384766.0,0.868179142475128,11406.0,171.033828735352,84.8756942749023,11181,0.792416751384735,1
777,4633330078125.0,0.900172114372253,13462.0,197.452789306641,85.9974670410156,13273,0.585823357105255,0
778,480071014404297.0,0.90741753578186,13633.0,202.548400878906,85.1169509887695,13286,0.550144910812378,0
779,429417999267578.0,0.88319343328476,11277.0,175.215881347656,82.1778030395508,1108,0.569548666477203,1
780,439730010986328.0,0.891076326370239,11965.0,182.040542602539,82.6197280883789,11717,0.561481714248657,1
781,455290985107422.0,0.886660039424896,12958.0,187.806503295898,86.8458404541016,12637,0.617342472076416,1
782,424144012451172.0,0.896331608295441,11091.0,176.9599609375,78.4612808227539,10784,0.636900544166565,1
783,505877014160156.0,0.908699214458466,15814.0,218.573211669922,91.2437210083008,15586,0.823784351348877,0
784,485412994384766.0,0.906652688980103,14146.0,205.006439208984,86.4876708984375,13681,0.559893608093262,0
785,408024993896484.0,0.857588827610016,11022.0,165.129928588867,84.932243347168,10786,0.787586688995361,1
786,462233001708984.0,0.884611189365387,13069.0,188.156372070313,87.7428436279297,12734,0.585202217102051,1
787,427178985595703.0,0.845266580581665,12326.0,170.919799804688,91.3301162719727,12099,0.786159873008728,1
788,49602099609375.0,0.90024209022522,14930.0,208.425704956055,90.7463912963867,14520,0.590964615345001,0
789,513844970703125.0,0.910161972045898,16043.0,221.1923828125,91.629508972168,1586,0.574868142604828,0
790,450561004638672.0,0.874577820301056,13184.0,186.147445678711,90.260139465332,13010,0.633367419242859,1
791,389377014160156.0,0.883418142795563,9297.0,157.749603271484,73.9191818237305,8990,0.625260829925537,1
792,446484008789063.0,0.897903800010681,12064.0,185.651596069336,81.7223052978516,11693,0.572793185710907,1
793,482630004882813.0,0.915416955947876,13376.0,204.597763061523,82.3520126342773,12892,0.651242673397064,0
794,459305999755859.0,0.900055408477783,12846.0,192.81819152832,84.0254287719727,12531,0.561726748943329,1
795,482053009033203.0,0.903181970119476,13982.0,202.404678344727,86.8837966918945,13636,0.584007859230042,0
796,457492004394531.0,0.840671360492706,14147.0,180.915283203125,97.973876953125,13782,0.655256032943726,1
797,435949005126953.0,0.849593341350555,12761.0,174.231689453125,91.8964767456055,12397,0.643064618110657,1
798,498299011230469.0,0.887915670871735,15414.0,206.011703491211,94.7666854858398,15043,0.58688360452652,0
799,460535003662109.0,0.893659472465515,13302.0,192.908020019531,86.566650390625,12931,0.607060730457306,0
800,490406005859375.0,0.886812150478363,15065.0,203.033798217773,93.8280410766602,14686,0.614682734012604,0
801,501907012939453.0,0.893138885498047,15644.0,210.05598449707,94.4791793823242,15367,0.790605545043945,0
802,417802001953125.0,0.886950671672821,10838.0,172.544586181641,79.6921539306641,10645,0.614217281341553,1
803,369063995361328.0,0.931275486946106,7723.0,163.408828735352,59.5324058532715,7551,0.756461620330811,1
804,469608001708984.0,0.920923292636871,12714.0,202.414672851563,78.8898696899414,12429,0.556854844093323,0
805,497946990966797.0,0.907514154911041,14926.0,211.687286376953,88.9132080078125,14587,0.648685932159424,0
806,439725006103516.0,0.879320740699768,12346.0,180.436813354492,85.9294357299805,12019,0.704018294811249,1
807,47202099609375.0,0.859610438346863,14577.0,189.90217590332,97.0305252075195,1435,0.651798665523529,1
808,491670989990234.0,0.894808173179626,14906.0,203.912353515625,91.0368499755859,14419,0.627813816070557,0
809,444661987304688.0,0.90792453289032,11849.0,188.642196655273,79.066291809082,11621,0.619852781295776,1
810,433200012207031.0,0.874870777130127,12171.0,177.907623291016,86.1706848144531,11857,0.716694891452789,1
811,447236999511719.0,0.892542481422424,11913.0,182.102127075195,82.1213760375977,11489,0.559456586837769,1
812,504140014648438.0,0.891400873661041,15628.0,207.734176635742,94.1483840942383,15143,0.57132613658905,0
813,414600006103516.0,0.846849143505096,11700.0,166.644195556641,88.6269073486328,11512,0.77054888010025,1
814,473178009033203.0,0.898691534996033,13859.0,200.290512084961,87.8436737060547,13644,0.676785707473755,0
815,505885009765625.0,0.914931058883667,14702.0,214.102874755859,86.4141082763672,14232,0.526020109653473,0
816,477626007080078.0,0.906245410442352,13857.0,203.956039428711,86.2228317260742,13655,0.7378289103508,0
817,441403015136719.0,0.896032214164734,11815.0,183.050598144531,81.2724609375,11523,0.782812476158142,1
818,406756011962891.0,0.879703760147095,10684.0,169.01904296875,80.3722839355469,10519,0.60544490814209,1
819,390221984863281.0,0.846940875053406,10003.0,154.200592041016,81.986457824707,9679,0.620687425136566,1
820,411589996337891.0,0.864161789417267,11155.0,167.441223144531,84.2587814331055,10895,0.686255991458893,1
821,433778015136719.0,0.898130357265472,11295.0,179.335220336914,78.8589553833008,10965,0.663339376449585,1
822,502618988037109.0,0.909719526767731,15123.0,213.994918823242,88.8556747436523,148,0.791232287883759,0
823,462872009277344.0,0.89585953950882,13279.0,193.341842651367,85.9089889526367,12859,0.708914518356323,0
824,505763000488281.0,0.89469987154007,15896.0,211.378829956055,94.416130065918,1555,0.718842446804047,0
825,449623992919922.0,0.901639759540558,12464.0,191.078994750977,82.6393432617188,12243,0.799725651741028,0
826,457471008300781.0,0.873645067214966,13089.0,184.232864379883,89.6410369873047,12776,0.743006706237793,1
827,456221008300781.0,0.897714138031006,12740.0,191.142868041992,84.2134170532227,1245,0.572150707244873,0
828,511175994873047.0,0.919111251831055,15392.0,221.782104492188,87.3817291259766,15072,0.550877213478088,0
829,460825012207031.0,0.884947597980499,13595.0,192.646148681641,89.7134857177734,13385,0.612754046916962,0
830,412490997314453.0,0.857992172241211,11167.0,165.197463989258,84.8557891845703,10838,0.718319177627563,1
831,482170013427734.0,0.8914994597435,14523.0,201.073883056641,91.0908432006836,1424,0.616011798381805,0
832,523309997558594.0,0.889649450778961,17089.0,216.897369384766,99.0448989868164,16678,0.803449273109436,0
833,499626007080078.0,0.897374927997589,15521.0,210.633483886719,92.9459915161133,15198,0.746097207069397,0
